
"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip",":@computed_region_awaf_s7ux",":@computed_region_6mkv_f3dw",":@computed_region_vrxf_vc4k",":@computed_region_bdys_3d7i",":@computed_region_43wa_7qmu",":@computed_region_rpca_8um6",":@computed_region_d9mm_jgwp",":@computed_region_d3ds_rm58"
"11840523","JC447202","2019-09-24T21:15:00.000","085XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0632","006","6","44","08B","1180403","1848523","2019","2019-10-01T16:20:30.000","41.739606977","-87.61461067","POINT (-87.61461067 41.739606977)","","","","","31","21546","40","406","32","61","20","241"
"11839794","JC447217","2019-09-24T21:12:00.000","018XX E 71ST ST","5111","OTHER OFFENSE","GUN OFFENDER: ANNUAL REGISTRATION","STREET","false","false","0332","003","5","43","26","1189862","1858297","2019","2019-10-01T16:20:30.000","41.766205698","-87.57964114","POINT (-87.57964114 41.766205698)","","","","","32","22538","39","381","33","24","18","212"
"11839814","JC447210","2019-09-24T21:09:00.000","006XX W 61ST ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","true","0711","007","16","68","26","1173080","1864440","2019","2019-10-01T16:20:30.000","41.783449861","-87.640971514","POINT (-87.640971514 41.783449861)","","","","","19","21559","66","22","2","11","17","135"
"11842017","JC449822","2019-09-24T21:09:00.000","044XX S WHIPPLE ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","SCHOOL, PRIVATE, BUILDING","false","false","0922","009","15","58","15","1156773","1875067","2019","2019-10-01T16:20:30.000","41.812956574","-87.700472032","POINT (-87.700472032 41.812956574)","","","","","49","22248","55","156","3","56","23","115"
"11839923","JC447230","2019-09-24T21:06:00.000","072XX S DAMEN AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","true","false","0735","007","17","67","15","1164275","1856712","2019","2019-10-01T16:20:30.000","41.762433209","-87.673471099","POINT (-87.673471099 41.762433209)","","","","","17","22257","65","433","31","23","17","7"
"24766","JC447139","2019-09-24T21:04:00.000","020XX S HOYNE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1234","012","25","31","01A","1162688","1890194","2019","2019-10-01T16:20:30.000","41.85434512","-87.678352471","POINT (-87.678352471 41.85434512)","","","","","8","14920","33","366","26","43","15","121"
"11846030","JC453993","2019-09-24T21:02:00.000","0000X E RANDOLPH ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0111","001","42","32","06",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839805","JC447179","2019-09-24T21:01:00.000","065XX S HERMITAGE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0725","007","15","67","08B","1165794","1861322","2019","2019-10-01T16:20:30.000","41.775051555","-87.667772981","POINT (-87.667772981 41.775051555)","","","","","44","22257","65","280","3","23","17","204"
"11840096","JC447461","2019-09-24T21:00:00.000","017XX W BALMORAL AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","2012","020","40","77","06","1163608","1935905","2019","2019-10-01T16:20:30.000","41.979759825","-87.673685211","POINT (-87.673685211 41.979759825)","","","","","46","22616","76","564","24","15","2","55"
"11840111","JC447522","2019-09-24T21:00:00.000","024XX N ARTESIAN AVE","0810","THEFT","OVER $500","STREET","false","false","1431","014","1","22","06","1159620","1916199","2019","2019-10-01T16:20:30.000","41.925768777","-87.688896433","POINT (-87.688896433 41.925768777)","","","","","24","22535","23","240","41","1","7","184"
"11839789","JC447181","2019-09-24T21:00:00.000","004XX E 63RD ST","1121","DECEPTIVE PRACTICE","COUNTERFEITING DOCUMENT","CONVENIENCE STORE","false","false","0312","003","20","42","10","1180454","1863341","2019","2019-10-01T16:20:30.000","41.780267983","-87.613969818","POINT (-87.613969818 41.780267983)","","","","","53","22260","9","332","4","60","18","277"
"11840300","JC447685","2019-09-24T21:00:00.000","106XX S EDBROOKE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0512","005","9","49","14","1179145","1834383","2019","2019-10-01T16:20:30.000","41.700833731","-87.619649223","POINT (-87.619649223 41.700833731)","","","","","30","21861","45","236","43","19","10","256"
"11839906","JC447231","2019-09-24T21:00:00.000","117XX S STATE ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","0532","005","9","53","08B","1178352","1827293","2019","2019-10-01T16:20:30.000","41.68139574","-87.622767037","POINT (-87.622767037 41.68139574)","","","","","45","21861","50","255","22","19","10","267"
"11840380","JC447492","2019-09-24T21:00:00.000","095XX S GREENWOOD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0511","005","8","50","14","1185216","1841886","2019","2019-10-01T16:20:30.000","41.721282658","-87.597184751","POINT (-87.597184751 41.721282658)","","","","","9","21861","47","643","35","19","10","250"
"11840068","JC447483","2019-09-24T21:00:00.000","024XX S RIDGEWAY AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","1013","010","22","30","05","1151762","1887466","2019","2019-10-01T16:20:30.000","41.847080857","-87.718527222","POINT (-87.718527222 41.847080857)","","","","","14","21569","32","754","28","57","21","161"
"11839949","JC447379","2019-09-24T21:00:00.000","117XX S STATE ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","0532","005","9","53","08B","1178352","1827293","2019","2019-10-01T16:20:30.000","41.68139574","-87.622767037","POINT (-87.622767037 41.68139574)","","","","","45","21861","50","255","22","19","10","267"
"11840643","JC448338","2019-09-24T21:00:00.000","017XX E 72ND ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0324","003","7","43","05","1189209","1857587","2019","2019-10-01T16:20:30.000","41.764273074","-87.582057311","POINT (-87.582057311 41.764273074)","","","","","32","22538","39","452","37","24","18","217"
"11840771","JC448422","2019-09-24T21:00:00.000","017XX W SCHOOL ST","0820","THEFT","$500 AND UNDER","STREET","false","false","1922","019","47","6","06","1164012","1921953","2019","2019-10-01T16:20:30.000","41.941466372","-87.672595108","POINT (-87.672595108 41.941466372)","","","","","16","4449","57","742","18","22","5","19"
"11839996","JC447242","2019-09-24T21:00:00.000","049XX S HONORE ST","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","APARTMENT","false","false","0931","009","15","61","17","1164852","1871849","2019","2019-10-01T16:20:30.000","41.803958918","-87.670928907","POINT (-87.670928907 41.803958918)","","","","","19","14924","59","709","3","37","23","119"
"11839807","JC447203","2019-09-24T21:00:00.000","034XX W LAKE ST","0560","ASSAULT","SIMPLE","STREET","false","true","1123","011","28","27","08A","1153386","1901186","2019","2019-10-01T16:20:30.000","41.884698004","-87.712202803","POINT (-87.712202803 41.884698004)","","","","","11","21572","28","176","23","30","16","86"
"11839812","JC447191","2019-09-24T20:55:00.000","015XX W 54TH ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","0934","009","16","61","18","1166824","1868914","2019","2019-10-01T16:20:30.000","41.795863004","-87.663780408","POINT (-87.663780408 41.795863004)","","","","","19","14924","59","790","2","37","23","127"
"11839790","JC447180","2019-09-24T20:53:00.000","023XX W SUPERIOR ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","SIDEWALK","false","false","1221","012","1","24","15","1160702","1904941","2019","2019-10-01T16:20:30.000","41.894853594","-87.685233197","POINT (-87.685233197 41.894853594)","","","","","24","21184","25","546","41","28","15","80"
"11839870","JC447209","2019-09-24T20:49:00.000","003XX W 107TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0513","005","34","49","07","1175947","1833971","2019","2019-10-01T16:20:30.000","41.699775269","-87.63137139","POINT (-87.63137139 41.699775269)","","","","","45","21861","45","524","22","19","10","256"
"11839927","JC447283","2019-09-24T20:48:00.000","087XX S BUFFALO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0424","004","10","46","14","1199561","1847590","2019","2019-10-01T16:20:30.000","41.736586261","-87.544451454","POINT (-87.544451454 41.736586261)","","","","","47","21202","42","509","47","25","19","239"
"11839784","JC447170","2019-09-24T20:47:00.000","054XX W WALTON ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","RESIDENCE PORCH/HALLWAY","false","false","1524","015","37","25","15","1139826","1905800","2019","2019-10-01T16:20:30.000","41.89761792","-87.76188485","POINT (-87.76188485 41.89761792)","","","","","4","4299","26","562","45","5","25","67"
"11839838","JC447176","2019-09-24T20:45:00.000","009XX N LOREL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENTIAL YARD (FRONT/BACK)","false","false","1524","015","37","25","14","1140500","1905843","2019","2019-10-01T16:20:30.000","41.897723572","-87.759408233","POINT (-87.759408233 41.897723572)","","","","","4","4299","26","562","45","5","25","67"
"11839800","JC447173","2019-09-24T20:45:00.000","085XX S ESCANABA AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","true","false","0423","004","10","46","15","1196967","1848890","2019","2019-10-01T16:20:30.000","41.740218419","-87.55391167","POINT (-87.55391167 41.740218419)","","","","","47","21202","42","226","47","25","19","238"
"11840582","JC448029","2019-09-24T20:45:00.000","088XX S BURLEY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0424","004","10","46","14","1199202","1847068","2019","2019-10-01T16:20:30.000","41.735162876","-87.54578418","POINT (-87.54578418 41.735162876)","","","","",,"21202","42","509","47","25","19","239"
"11839827","JC447163","2019-09-24T20:45:00.000","008XX N HERMITAGE AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","1213","012","1","24","05","1164566","1906053","2019","2019-10-01T16:20:30.000","41.897824034","-87.671010279","POINT (-87.671010279 41.897824034)","","","","","24","21560","25","518","41","4","15","60"
"11839781","JC447151","2019-09-24T20:40:00.000","073XX S EMERALD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0732","007","6","68","08B","1172573","1856118","2019","2019-10-01T16:20:30.000","41.760624499","-87.643075224","POINT (-87.643075224 41.760624499)","","","","","17","21559","66","511","32","11","17","214"
"11840524","JC447197","2019-09-24T20:40:00.000","051XX S KIMBARK AVE","0340","ROBBERY","ATTEMPT: STRONGARM-NO WEAPON","STREET","false","false","0234","002","4","41","03","1185540","1871215","2019","2019-10-01T16:20:30.000","41.801756603","-87.595076063","POINT (-87.595076063 41.801756603)","","","","","1","21192","8","412","10","10","24","122"
"11839810","JC447160","2019-09-24T20:40:00.000","028XX S KOSTNER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1031","010","22","30","08B","1147518","1884845","2019","2019-10-01T16:20:30.000","41.839970802","-87.734169915","POINT (-87.734169915 41.839970802)","","","","","14","21569","32","205","28","57","21","167"
"11839818","JC447208","2019-09-24T20:40:00.000","011XX N HARDING AVE","2027","NARCOTICS","POSS: CRACK","SIDEWALK","true","false","1112","011","37","23","18","1149847","1907216","2019","2019-10-01T16:20:30.000","41.90131451","-87.725041634","POINT (-87.725041634 41.90131451)","","","","","41","4299","24","456","45","5","16","66"
"11839803","JC447147","2019-09-24T20:34:00.000","077XX S PEORIA ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","true","false","0621","006","17","71","15","1171650","1853431","2019","2019-10-01T16:20:30.000","41.753271303","-87.64653667","POINT (-87.64653667 41.753271303)","","","","","17","21554","70","572","31","59","20","229"
"11842833","JC450765","2019-09-24T20:30:00.000","001XX W GARFIELD BLVD","1122","DECEPTIVE PRACTICE","COUNTERFEIT CHECK","CURRENCY EXCHANGE","false","false","0225","002","3","37","10",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839951","JC447316","2019-09-24T20:30:00.000","009XX W 33RD PL","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0913","009","11","60","05","1170578","1882764","2019","2019-10-01T16:20:30.000","41.833787749","-87.649610211","POINT (-87.649610211 41.833787749)","","","","","26","14920","58","171","48","43","23","162"
"11839997","JC447256","2019-09-24T20:30:00.000","015XX W 18TH ST","0820","THEFT","$500 AND UNDER","STREET","false","false","1233","012","25","31","06","1166432","1891490","2019","2019-10-01T16:20:30.000","41.85782227","-87.664573456","POINT (-87.664573456 41.85782227)","","","","","8","14920","33","270","26","43","15","150"
"11839945","JC447260","2019-09-24T20:30:00.000","037XX S WELLS ST","0810","THEFT","OVER $500","STREET","false","false","0915","009","3","34","06","1175247","1880357","2019","2019-10-01T16:20:30.000","41.827079483","-87.63255077","POINT (-87.63255077 41.827079483)","","","","","12","14924","35","296","9","37","23","170"
"11845264","JC447528","2019-09-24T20:30:00.000","034XX W GRANVILLE AVE","0810","THEFT","OVER $500","DRIVEWAY - RESIDENTIAL","false","false","1711","017","50","13","06",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11842215","JC447275","2019-09-24T20:30:00.000","0000X E WASHINGTON ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","false","false","0112","001","42","32","26","1176912","1900830","2019","2019-10-01T16:20:30.000","41.883221363","-87.625823296","POINT (-87.625823296 41.883221363)","","","","","22","14310","38","580","36","41","22","93"
"11840522","JC447177","2019-09-24T20:30:00.000","077XX S PEORIA ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","false","true","0621","006","17","71","26","1171646","1853593","2019","2019-10-01T16:20:30.000","41.753715939","-87.646546589","POINT (-87.646546589 41.753715939)","","","","","17","21554","70","572","31","59","20","229"
"11840765","JC448298","2019-09-24T20:30:00.000","024XX S CHRISTIANA AVE","0820","THEFT","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)","false","false","1024","010","12","30","06","1154416","1887655","2019","2019-10-01T16:20:30.000","41.847546944","-87.708781964","POINT (-87.708781964 41.847546944)","","","","","14","21569","32","291","1","57","21","130"
"11840268","JC447759","2019-09-24T20:30:00.000","092XX S THROOP ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false","2222","022","21","73","11","1169284","1843472","2019","2019-10-01T16:20:30.000","41.725993908","-87.655494624","POINT (-87.655494624 41.725993908)","","","","","18","21554","72","195","13","59","9","244"
"11840806","JC448152","2019-09-24T20:29:00.000","016XX W DIVISION ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1424","014","1","24","06","1164808","1908052","2019","2019-10-01T16:20:30.000","41.903304304","-87.670064675","POINT (-87.670064675 41.903304304)","","","","","24","21560","25","481","41","4","7","200"
"11841794","JC447129","2019-09-24T20:28:00.000","070XX S DAMEN AVE","0560","ASSAULT","SIMPLE","GAS STATION","false","false","0735","007","17","67","08A","1164246","1857777","2019","2019-10-01T16:20:30.000","41.765356327","-87.673547448","POINT (-87.673547448 41.765356327)","","","","","17","22257","65","283","31","23","17","7"
"11845448","JC454140","2019-09-24T20:24:00.000","043XX N BERNARD ST","4386","OTHER OFFENSE","VIOLATION OF CIVIL NO CONTACT ORDER","APARTMENT","false","false","1723","017","35","16","26",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839897","JC447150","2019-09-24T20:23:00.000","058XX N KIMBALL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1711","017","39","13","14","1152654","1938652","2019","2019-10-01T16:20:30.000","41.987522157","-87.713896744","POINT (-87.713896744 41.987522157)","","","","","28","4450","13","799","38","50","1","53"
"11841958","JC449522","2019-09-24T20:15:00.000","028XX N ORCHARD ST","0810","THEFT","OVER $500","APARTMENT","false","false","1934","019","44","6","06",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11841780","JC447165","2019-09-24T20:11:00.000","044XX S EVANS AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false","0221","002","4","38","08B","1181893","1875833","2019","2019-10-01T16:20:30.000","41.814513943","-87.608307995","POINT (-87.608307995 41.814513943)","","","","","1","4301","4","161","10","36","24","114"
"11839798","JC447156","2019-09-24T20:10:00.000","011XX W 90TH ST","0498","BATTERY","AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY","RESIDENCE","false","true","2222","022","21","73","04B","1170136","1845112","2019","2019-10-01T16:20:30.000","41.730475852","-87.65232616","POINT (-87.65232616 41.730475852)","","","","","18","21554","72","151","13","59","9","244"
"11839856","JC447141","2019-09-24T20:09:00.000","008XX W 123RD ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false","0524","005","34","53","04B","1173211","1823603","2019","2019-10-01T16:20:30.000","41.671384589","-87.641694233","POINT (-87.641694233 41.671384589)","","","","","45","21861","50","60","22","13","10","220"
"11839809","JC447145","2019-09-24T20:06:00.000","011XX S KEDZIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1134","011","24","29","08B","1155196","1895116","2019","2019-10-01T16:20:30.000","41.868005159","-87.705719182","POINT (-87.705719182 41.868005159)","","","","","36","21184","30","98","14","28","16","140"
"11839777","JC447123","2019-09-24T20:06:00.000","071XX S ASHLAND AVE","5111","OTHER OFFENSE","GUN OFFENDER: ANNUAL REGISTRATION","PARKING LOT/GARAGE(NON.RESID.)","true","false","0735","007","17","67","26","1166911","1857552","2019","2019-10-01T16:20:30.000","41.764682386","-87.663785792","POINT (-87.663785792 41.764682386)","","","","","17","22257","65","433","31","23","17","7"
"11839749","JC447137","2019-09-24T20:06:00.000","012XX S AVERS AVE","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","STREET","true","false","1011","010","24","29","18","1150905","1894214","2019","2019-10-01T16:20:30.000","41.865614975","-87.721495958","POINT (-87.721495958 41.865614975)","","","","","36","21569","30","33","14","57","21","155"
"11839836","JC447134","2019-09-24T20:04:00.000","049XX W GLADYS AVE","0810","THEFT","OVER $500","RESIDENTIAL YARD (FRONT/BACK)","false","true","1533","015","29","25","06","1143711","1897892","2019","2019-10-01T16:20:30.000","41.875845532","-87.747813694","POINT (-87.747813694 41.875845532)","","","","","36","22216","26","69","7","32","25","137"
"11840575","JC447126","2019-09-24T20:00:00.000","007XX E 79TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0624","006","6","69","08B","1182383","1852783","2019","2019-10-01T16:20:30.000","41.751251277","-87.607224621","POINT (-87.607224621 41.751251277)","","","","","31","21546","67","496","32","61","20","227"
"11840574","JC448075","2019-09-24T20:00:00.000","008XX E 89TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0632","006","8","44","14","1183312","1846143","2019","2019-10-01T16:20:30.000","41.733008828","-87.604026545","POINT (-87.604026545 41.733008828)","","","","","9","21546","40","429","35","61","20","248"
"11840241","JC447665","2019-09-24T20:00:00.000","008XX N MICHIGAN AVE","0870","THEFT","POCKET-PICKING","OTHER","false","false","1833","018","2","8","06","1177338","1906181","2019","2019-10-01T16:20:30.000","41.897895128","-87.624096605","POINT (-87.624096605 41.897895128)","","","","","22","21182","37","104","36","6","14","71"
"11840381","JC447880","2019-09-24T20:00:00.000","023XX W ST PAUL AVE","0810","THEFT","OVER $500","STREET","false","false","1434","014","32","24","06","1160443","1911734","2019","2019-10-01T16:20:30.000","41.913499486","-87.685996164","POINT (-87.685996164 41.913499486)","","","","","24","22535","25","298","40","1","7","192"
"11843661","JC450660","2019-09-24T20:00:00.000","008XX N MICHIGAN AVE","0460","BATTERY","SIMPLE","OTHER","false","false","1833","018","2","8","08B",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11840242","JC447626","2019-09-24T20:00:00.000","037XX W COLUMBUS AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","0834","008","18","70","05","1153088","1848792","2019","2019-10-01T16:20:30.000","41.740927581","-87.714682185","POINT (-87.714682185 41.740927581)","","","","","6","4300","69","198","30","8","13","232"
"11843338","JC449132","2019-09-24T20:00:00.000","023XX S SACRAMENTO AVE","0485","BATTERY","AGGRAVATED OF A CHILD","RESIDENCE","false","true","1033","010","12","30","04B",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11840297","JC447678","2019-09-24T20:00:00.000","071XX S MILLARD AVE","1792","KIDNAPPING","CHILD ABDUCTION/STRANGER","RESIDENTIAL YARD (FRONT/BACK)","false","false","0833","008","13","65","26","1153272","1856919","2019","2019-10-01T16:20:30.000","41.76322579","-87.713793599","POINT (-87.713793599 41.76322579)","","","","","23","21867","63","317","15","58","13","209"
"11840550","JC447125","2019-09-24T20:00:00.000","009XX E 90TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0413","004","8","47","14","1184349","1845507","2019","2019-10-01T16:20:30.000","41.731239397","-87.600247414","POINT (-87.600247414 41.731239397)","","","","","9","21546","43","472","35","61","19","246"
